
Predictions were generated on 05-Dec-2019 at 22:17:49 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.1.0-173-g38fc45a8-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn; HydroDyn; SubDyn

Description from the FAST input file: Oberhalb_100mps

Time      	RootMFlp1 	RootMFlp2 	RootMFlp3 	RootMEdg1 	RootMEdg2 	RootMEdg3 	Wave1Elev 	-ReactMXss	-ReactMYss
    0.1250	 1.300E+04	 1.392E+04	 1.197E+04	-2.670E+03	-1.094E+03	-4.780E+03	 0.000E+00	 9.347E+06	 4.488E+07
    0.1375	 1.456E+04	 1.561E+04	 1.324E+04	-2.918E+03	-1.673E+03	-5.600E+03	 0.000E+00	 7.924E+06	 5.336E+07
    0.1500	 1.617E+04	 1.733E+04	 1.463E+04	-3.356E+03	-2.364E+03	-6.392E+03	 0.000E+00	 4.346E+06	 5.958E+07
    0.1625	 1.779E+04	 1.906E+04	 1.640E+04	-3.984E+03	-3.268E+03	-7.177E+03	 0.000E+00	-1.402E+06	 6.430E+07
    0.1750	 1.931E+04	 2.083E+04	 1.811E+04	-4.621E+03	-4.181E+03	-8.013E+03	 0.000E+00	-8.762E+06	 6.896E+07
    0.1875	 2.074E+04	 2.260E+04	 1.967E+04	-5.190E+03	-5.057E+03	-8.928E+03	 0.000E+00	-1.697E+07	 7.398E+07
    0.2000	 2.226E+04	 2.406E+04	 2.124E+04	-5.672E+03	-5.970E+03	-9.866E+03	 0.000E+00	-2.536E+07	 7.813E+07
    0.2125	 2.387E+04	 2.525E+04	 2.257E+04	-6.134E+03	-6.765E+03	-1.078E+04	 0.000E+00	-3.334E+07	 7.983E+07
    0.2250	 2.545E+04	 2.637E+04	 2.389E+04	-6.674E+03	-7.527E+03	-1.166E+04	 0.000E+00	-4.022E+07	 7.918E+07
    0.2375	 2.686E+04	 2.741E+04	 2.535E+04	-7.197E+03	-8.337E+03	-1.251E+04	 0.000E+00	-4.530E+07	 7.801E+07
    0.2500	 2.814E+04	 2.848E+04	 2.688E+04	-7.653E+03	-9.215E+03	-1.336E+04	 0.000E+00	-4.826E+07	 7.786E+07
    0.2625	 2.938E+04	 2.953E+04	 2.844E+04	-8.047E+03	-1.016E+04	-1.422E+04	 0.000E+00	-4.926E+07	 7.841E+07
    0.2750	 3.052E+04	 3.043E+04	 2.997E+04	-8.444E+03	-1.109E+04	-1.493E+04	 0.000E+00	-4.881E+07	 7.803E+07
    0.2875	 3.167E+04	 3.111E+04	 3.141E+04	-8.844E+03	-1.196E+04	-1.552E+04	 0.000E+00	-4.738E+07	 7.583E+07
    0.3000	 3.281E+04	 3.169E+04	 3.270E+04	-9.215E+03	-1.277E+04	-1.604E+04	 0.000E+00	-4.525E+07	 7.270E+07
    0.3125	 3.376E+04	 3.226E+04	 3.385E+04	-9.501E+03	-1.357E+04	-1.650E+04	 0.000E+00	-4.267E+07	 7.034E+07
    0.3250	 3.469E+04	 3.270E+04	 3.502E+04	-9.687E+03	-1.445E+04	-1.695E+04	 0.000E+00	-4.000E+07	 6.934E+07
    0.3375	 3.578E+04	 3.304E+04	 3.616E+04	-9.870E+03	-1.542E+04	-1.742E+04	 0.000E+00	-3.749E+07	 6.849E+07
    0.3500	 3.675E+04	 3.324E+04	 3.726E+04	-1.013E+04	-1.635E+04	-1.779E+04	 0.000E+00	-3.503E+07	 6.638E+07
    0.3625	 3.756E+04	 3.326E+04	 3.834E+04	-1.046E+04	-1.722E+04	-1.808E+04	 0.000E+00	-3.223E+07	 6.316E+07
    0.3750	 3.815E+04	 3.326E+04	 3.918E+04	-1.081E+04	-1.797E+04	-1.832E+04	 0.000E+00	-2.872E+07	 6.055E+07
    0.3875	 3.837E+04	 3.335E+04	 3.986E+04	-1.117E+04	-1.872E+04	-1.848E+04	 0.000E+00	-2.438E+07	 6.014E+07
    0.4000	 3.844E+04	 3.317E+04	 4.052E+04	-1.147E+04	-1.948E+04	-1.859E+04	 0.000E+00	-1.935E+07	 6.183E+07
    0.4125	 3.848E+04	 3.269E+04	 4.115E+04	-1.179E+04	-2.020E+04	-1.868E+04	 0.000E+00	-1.378E+07	 6.414E+07
    0.4250	 3.853E+04	 3.227E+04	 4.176E+04	-1.227E+04	-2.085E+04	-1.880E+04	 0.000E+00	-7.781E+06	 6.633E+07
    0.4375	 3.853E+04	 3.187E+04	 4.235E+04	-1.284E+04	-2.142E+04	-1.894E+04	 0.000E+00	-1.624E+06	 6.956E+07
    0.4500	 3.843E+04	 3.172E+04	 4.278E+04	-1.343E+04	-2.196E+04	-1.906E+04	 0.000E+00	 4.130E+06	 7.567E+07
    0.4625	 3.819E+04	 3.194E+04	 4.302E+04	-1.401E+04	-2.247E+04	-1.916E+04	 0.000E+00	 8.853E+06	 8.519E+07
    0.4750	 3.785E+04	 3.213E+04	 4.310E+04	-1.448E+04	-2.290E+04	-1.915E+04	 0.000E+00	 1.223E+07	 9.677E+07
    0.4875	 3.760E+04	 3.209E+04	 4.302E+04	-1.486E+04	-2.316E+04	-1.901E+04	 0.000E+00	 1.435E+07	 1.085E+08
    0.5000	 3.724E+04	 3.172E+04	 4.288E+04	-1.518E+04	-2.323E+04	-1.864E+04	 0.000E+00	 1.549E+07	 1.198E+08
    0.5125	 3.677E+04	 3.096E+04	 4.269E+04	-1.538E+04	-2.312E+04	-1.804E+04	 0.000E+00	 1.594E+07	 1.316E+08
    0.5250	 3.619E+04	 3.008E+04	 4.246E+04	-1.552E+04	-2.292E+04	-1.726E+04	 0.000E+00	 1.594E+07	 1.450E+08
    0.5375	 3.547E+04	 2.914E+04	 4.214E+04	-1.559E+04	-2.269E+04	-1.630E+04	 0.000E+00	 1.581E+07	 1.597E+08
    0.5500	 3.469E+04	 2.820E+04	 4.176E+04	-1.567E+04	-2.238E+04	-1.525E+04	 0.000E+00	 1.595E+07	 1.746E+08
    0.5625	 3.383E+04	 2.743E+04	 4.138E+04	-1.588E+04	-2.198E+04	-1.418E+04	 0.000E+00	 1.653E+07	 1.887E+08
    0.5750	 3.285E+04	 2.666E+04	 4.107E+04	-1.612E+04	-2.153E+04	-1.308E+04	 0.000E+00	 1.734E+07	 2.025E+08
    0.5875	 3.170E+04	 2.602E+04	 4.075E+04	-1.639E+04	-2.103E+04	-1.196E+04	 0.000E+00	 1.782E+07	 2.171E+08
    0.6000	 3.057E+04	 2.564E+04	 4.049E+04	-1.672E+04	-2.057E+04	-1.091E+04	 0.000E+00	 1.744E+07	 2.326E+08
    0.6125	 2.957E+04	 2.513E+04	 4.038E+04	-1.697E+04	-2.021E+04	-9.919E+03	 0.000E+00	 1.588E+07	 2.484E+08
    0.6250	 2.861E+04	 2.456E+04	 4.043E+04	-1.722E+04	-1.985E+04	-8.949E+03	 0.000E+00	 1.291E+07	 2.630E+08
    0.6375	 2.777E+04	 2.404E+04	 4.044E+04	-1.747E+04	-1.943E+04	-8.071E+03	 0.000E+00	 8.479E+06	 2.763E+08
    0.6500	 2.689E+04	 2.352E+04	 4.053E+04	-1.770E+04	-1.903E+04	-7.159E+03	 0.000E+00	 2.742E+06	 2.891E+08
    0.6625	 2.598E+04	 2.335E+04	 4.058E+04	-1.803E+04	-1.866E+04	-6.192E+03	 0.000E+00	-3.812E+06	 3.020E+08
    0.6750	 2.495E+04	 2.349E+04	 4.051E+04	-1.849E+04	-1.824E+04	-5.126E+03	 0.000E+00	-1.040E+07	 3.148E+08
    0.6875	 2.407E+04	 2.367E+04	 4.034E+04	-1.893E+04	-1.781E+04	-4.050E+03	 0.000E+00	-1.620E+07	 3.262E+08
    0.7000	 2.332E+04	 2.374E+04	 4.006E+04	-1.932E+04	-1.731E+04	-2.971E+03	 0.000E+00	-2.067E+07	 3.353E+08
    0.7125	 2.264E+04	 2.381E+04	 3.970E+04	-1.967E+04	-1.675E+04	-1.920E+03	 0.000E+00	-2.351E+07	 3.422E+08
    0.7250	 2.214E+04	 2.392E+04	 3.926E+04	-1.999E+04	-1.621E+04	-9.205E+02	 0.000E+00	-2.450E+07	 3.480E+08
    0.7375	 2.166E+04	 2.400E+04	 3.883E+04	-2.027E+04	-1.570E+04	 1.195E+02	 0.000E+00	-2.355E+07	 3.535E+08
    0.7500	 2.116E+04	 2.415E+04	 3.838E+04	-2.055E+04	-1.515E+04	 1.121E+03	 0.000E+00	-2.081E+07	 3.583E+08
    0.7625	 2.069E+04	 2.421E+04	 3.794E+04	-2.077E+04	-1.453E+04	 2.019E+03	 0.000E+00	-1.683E+07	 3.620E+08
    0.7750	 2.028E+04	 2.395E+04	 3.751E+04	-2.080E+04	-1.385E+04	 2.808E+03	 0.000E+00	-1.240E+07	 3.647E+08
    0.7875	 1.981E+04	 2.359E+04	 3.691E+04	-2.077E+04	-1.306E+04	 3.513E+03	 0.000E+00	-8.238E+06	 3.678E+08
    0.8000	 1.935E+04	 2.330E+04	 3.608E+04	-2.072E+04	-1.222E+04	 4.099E+03	 0.000E+00	-4.757E+06	 3.727E+08
    0.8125	 1.887E+04	 2.295E+04	 3.521E+04	-2.066E+04	-1.140E+04	 4.565E+03	 0.000E+00	-2.092E+06	 3.800E+08
    0.8250	 1.833E+04	 2.273E+04	 3.435E+04	-2.072E+04	-1.058E+04	 4.848E+03	 0.000E+00	-2.444E+05	 3.890E+08
    0.8375	 1.771E+04	 2.245E+04	 3.352E+04	-2.082E+04	-9.732E+03	 4.921E+03	 0.000E+00	 8.608E+05	 3.987E+08
    0.8500	 1.710E+04	 2.202E+04	 3.273E+04	-2.089E+04	-8.932E+03	 4.778E+03	 0.000E+00	 1.460E+06	 4.092E+08
    0.8625	 1.648E+04	 2.146E+04	 3.185E+04	-2.092E+04	-8.171E+03	 4.479E+03	 0.000E+00	 2.012E+06	 4.211E+08
    0.8750	 1.593E+04	 2.088E+04	 3.074E+04	-2.093E+04	-7.454E+03	 4.026E+03	 0.000E+00	 3.026E+06	 4.350E+08
    0.8875	 1.551E+04	 2.043E+04	 2.954E+04	-2.102E+04	-6.801E+03	 3.371E+03	 0.000E+00	 4.837E+06	 4.501E+08
    0.9000	 1.510E+04	 1.995E+04	 2.846E+04	-2.112E+04	-6.205E+03	 2.558E+03	 0.000E+00	 7.474E+06	 4.649E+08
    0.9125	 1.471E+04	 1.944E+04	 2.746E+04	-2.122E+04	-5.610E+03	 1.597E+03	 0.000E+00	 1.073E+07	 4.787E+08
    0.9250	 1.430E+04	 1.909E+04	 2.634E+04	-2.129E+04	-4.946E+03	 5.166E+02	 0.000E+00	 1.440E+07	 4.919E+08
    0.9375	 1.390E+04	 1.859E+04	 2.518E+04	-2.120E+04	-4.310E+03	-5.451E+02	 0.000E+00	 1.835E+07	 5.056E+08
    0.9500	 1.367E+04	 1.798E+04	 2.402E+04	-2.101E+04	-3.741E+03	-1.591E+03	 0.000E+00	 2.248E+07	 5.204E+08
    0.9625	 1.339E+04	 1.735E+04	 2.287E+04	-2.074E+04	-3.128E+03	-2.615E+03	 0.000E+00	 2.660E+07	 5.358E+08
    0.9750	 1.290E+04	 1.665E+04	 2.190E+04	-2.038E+04	-2.469E+03	-3.606E+03	 0.000E+00	 3.055E+07	 5.510E+08
    0.9875	 1.233E+04	 1.585E+04	 2.095E+04	-1.985E+04	-1.768E+03	-4.618E+03	 0.000E+00	 3.430E+07	 5.661E+08
    1.0000	 1.172E+04	 1.496E+04	 1.988E+04	-1.910E+04	-1.034E+03	-5.655E+03	 0.000E+00	 3.801E+07	 5.820E+08
    1.0125	 1.098E+04	 1.408E+04	 1.873E+04	-1.821E+04	-3.013E+02	-6.677E+03	 0.000E+00	 4.188E+07	 5.998E+08
    1.0250	 1.004E+04	 1.329E+04	 1.761E+04	-1.725E+04	 4.147E+02	-7.703E+03	 0.000E+00	 4.605E+07	 6.191E+08
    1.0375	 8.916E+03	 1.264E+04	 1.665E+04	-1.625E+04	 1.067E+03	-8.801E+03	 0.000E+00	 5.044E+07	 6.384E+08
    1.0500	 7.689E+03	 1.208E+04	 1.576E+04	-1.515E+04	 1.644E+03	-9.993E+03	 0.000E+00	 5.494E+07	 6.563E+08
    1.0625	 6.382E+03	 1.166E+04	 1.492E+04	-1.399E+04	 2.134E+03	-1.123E+04	 0.000E+00	 5.945E+07	 6.726E+08
    1.0750	 4.865E+03	 1.134E+04	 1.402E+04	-1.279E+04	 2.618E+03	-1.237E+04	 0.000E+00	 6.382E+07	 6.880E+08
    1.0875	 3.053E+03	 1.109E+04	 1.299E+04	-1.157E+04	 3.176E+03	-1.332E+04	 0.000E+00	 6.779E+07	 7.024E+08
    1.1000	 1.124E+03	 1.093E+04	 1.191E+04	-1.034E+04	 3.771E+03	-1.418E+04	 0.000E+00	 7.109E+07	 7.146E+08
    1.1125	-7.392E+02	 1.064E+04	 1.079E+04	-8.982E+03	 4.382E+03	-1.500E+04	 0.000E+00	 7.361E+07	 7.234E+08
    1.1250	-2.516E+03	 1.010E+04	 9.834E+03	-7.503E+03	 4.901E+03	-1.569E+04	 0.000E+00	 7.542E+07	 7.290E+08
    1.1375	-4.158E+03	 9.426E+03	 8.981E+03	-5.995E+03	 5.355E+03	-1.623E+04	 0.000E+00	 7.677E+07	 7.323E+08
    1.1500	-5.584E+03	 8.713E+03	 8.148E+03	-4.521E+03	 5.808E+03	-1.664E+04	 0.000E+00	 7.783E+07	 7.342E+08
    1.1625	-6.805E+03	 8.122E+03	 7.309E+03	-3.132E+03	 6.304E+03	-1.698E+04	 0.000E+00	 7.870E+07	 7.348E+08
    1.1750	-7.859E+03	 7.415E+03	 6.620E+03	-1.685E+03	 6.748E+03	-1.720E+04	 0.000E+00	 7.952E+07	 7.333E+08
    1.1875	-8.906E+03	 6.752E+03	 6.114E+03	-2.101E+02	 7.115E+03	-1.728E+04	 0.000E+00	 8.051E+07	 7.297E+08
    1.2000	-9.823E+03	 6.327E+03	 5.701E+03	 1.239E+03	 7.414E+03	-1.730E+04	 0.000E+00	 8.185E+07	 7.252E+08
    1.2125	-1.042E+04	 6.087E+03	 5.325E+03	 2.690E+03	 7.609E+03	-1.730E+04	 0.000E+00	 8.356E+07	 7.209E+08
    1.2250	-1.071E+04	 5.936E+03	 4.704E+03	 4.217E+03	 7.822E+03	-1.725E+04	 0.000E+00	 8.541E+07	 7.173E+08
    1.2375	-1.084E+04	 6.291E+03	 3.998E+03	 5.638E+03	 8.017E+03	-1.722E+04	 0.000E+00	 8.709E+07	 7.142E+08
    1.2500	-1.088E+04	 6.820E+03	 3.275E+03	 7.113E+03	 8.132E+03	-1.711E+04	 0.000E+00	 8.838E+07	 7.110E+08
    1.2625	-1.088E+04	 7.320E+03	 2.621E+03	 8.669E+03	 8.103E+03	-1.681E+04	 0.000E+00	 8.908E+07	 7.083E+08
    1.2750	-1.089E+04	 7.844E+03	 1.946E+03	 1.019E+04	 7.984E+03	-1.627E+04	 0.000E+00	 8.896E+07	 7.073E+08
    1.2875	-1.080E+04	 8.395E+03	 1.328E+03	 1.156E+04	 7.744E+03	-1.553E+04	 0.000E+00	 8.775E+07	 7.088E+08
    1.3000	-1.064E+04	 9.033E+03	 6.288E+02	 1.278E+04	 7.436E+03	-1.464E+04	 0.000E+00	 8.522E+07	 7.123E+08
    1.3125	-1.050E+04	 9.880E+03	-1.001E+02	 1.383E+04	 7.023E+03	-1.367E+04	 0.000E+00	 8.141E+07	 7.168E+08
    1.3250	-1.047E+04	 1.092E+04	-7.398E+02	 1.466E+04	 6.480E+03	-1.261E+04	 0.000E+00	 7.661E+07	 7.216E+08
    1.3375	-1.060E+04	 1.203E+04	-1.473E+03	 1.530E+04	 5.928E+03	-1.145E+04	 0.000E+00	 7.118E+07	 7.273E+08
    1.3500	-1.074E+04	 1.312E+04	-2.233E+03	 1.574E+04	 5.363E+03	-1.030E+04	 0.000E+00	 6.552E+07	 7.348E+08
    1.3625	-1.089E+04	 1.414E+04	-3.146E+03	 1.604E+04	 4.845E+03	-9.218E+03	 0.000E+00	 5.990E+07	 7.442E+08
    1.3750	-1.095E+04	 1.503E+04	-4.204E+03	 1.632E+04	 4.291E+03	-8.286E+03	 0.000E+00	 5.459E+07	 7.543E+08
    1.3875	-1.097E+04	 1.586E+04	-5.351E+03	 1.659E+04	 3.613E+03	-7.485E+03	 0.000E+00	 4.982E+07	 7.642E+08
    1.4000	-1.098E+04	 1.673E+04	-6.611E+03	 1.678E+04	 2.810E+03	-6.758E+03	 0.000E+00	 4.574E+07	 7.738E+08
    1.4125	-1.096E+04	 1.750E+04	-7.759E+03	 1.680E+04	 1.839E+03	-6.021E+03	 0.000E+00	 4.234E+07	 7.839E+08
    1.4250	-1.075E+04	 1.799E+04	-8.830E+03	 1.669E+04	 7.376E+02	-5.247E+03	 0.000E+00	 3.957E+07	 7.949E+08
    1.4375	-1.039E+04	 1.823E+04	-9.987E+03	 1.651E+04	-4.293E+02	-4.375E+03	 0.000E+00	 3.733E+07	 8.062E+08
    1.4500	-1.001E+04	 1.831E+04	-1.133E+04	 1.628E+04	-1.604E+03	-3.324E+03	 0.000E+00	 3.567E+07	 8.164E+08
    1.4625	-9.696E+03	 1.829E+04	-1.285E+04	 1.597E+04	-2.739E+03	-2.064E+03	 0.000E+00	 3.470E+07	 8.248E+08
    1.4750	-9.442E+03	 1.823E+04	-1.440E+04	 1.547E+04	-3.818E+03	-6.189E+02	 0.000E+00	 3.461E+07	 8.314E+08
    1.4875	-9.229E+03	 1.801E+04	-1.586E+04	 1.480E+04	-4.807E+03	 9.517E+02	 0.000E+00	 3.563E+07	 8.369E+08
    1.5000	-9.007E+03	 1.758E+04	-1.725E+04	 1.400E+04	-5.622E+03	 2.553E+03	 0.000E+00	 3.802E+07	 8.417E+08
    1.5125	-8.751E+03	 1.706E+04	-1.865E+04	 1.309E+04	-6.233E+03	 4.093E+03	 0.000E+00	 4.203E+07	 8.451E+08
    1.5250	-8.581E+03	 1.651E+04	-2.004E+04	 1.213E+04	-6.682E+03	 5.590E+03	 0.000E+00	 4.782E+07	 8.461E+08
    1.5375	-8.462E+03	 1.597E+04	-2.137E+04	 1.105E+04	-7.010E+03	 7.055E+03	 0.000E+00	 5.548E+07	 8.444E+08
    1.5500	-8.304E+03	 1.537E+04	-2.263E+04	 9.937E+03	-7.259E+03	 8.435E+03	 0.000E+00	 6.491E+07	 8.409E+08
    1.5625	-8.002E+03	 1.479E+04	-2.389E+04	 8.763E+03	-7.347E+03	 9.597E+03	 0.000E+00	 7.585E+07	 8.362E+08
    1.5750	-7.741E+03	 1.401E+04	-2.500E+04	 7.602E+03	-7.357E+03	 1.074E+04	 0.000E+00	 8.788E+07	 8.304E+08
    1.5875	-7.518E+03	 1.301E+04	-2.592E+04	 6.452E+03	-7.368E+03	 1.192E+04	 0.000E+00	 1.004E+08	 8.230E+08
    1.6000	-7.413E+03	 1.213E+04	-2.682E+04	 5.165E+03	-7.293E+03	 1.315E+04	 0.000E+00	 1.128E+08	 8.139E+08
    1.6125	-7.594E+03	 1.140E+04	-2.776E+04	 3.694E+03	-7.028E+03	 1.449E+04	 0.000E+00	 1.243E+08	 8.036E+08
    1.6250	-7.778E+03	 1.086E+04	-2.884E+04	 2.030E+03	-6.562E+03	 1.577E+04	 0.000E+00	 1.346E+08	 7.930E+08
    1.6375	-7.652E+03	 1.041E+04	-3.005E+04	 2.468E+02	-5.977E+03	 1.687E+04	 0.000E+00	 1.433E+08	 7.827E+08
    1.6500	-7.359E+03	 1.001E+04	-3.125E+04	-1.679E+03	-5.307E+03	 1.788E+04	 0.000E+00	 1.503E+08	 7.724E+08
    1.6625	-7.037E+03	 9.711E+03	-3.237E+04	-3.810E+03	-4.527E+03	 1.886E+04	 0.000E+00	 1.553E+08	 7.618E+08
    1.6750	-6.495E+03	 9.413E+03	-3.330E+04	-6.063E+03	-3.709E+03	 1.968E+04	 0.000E+00	 1.585E+08	 7.515E+08
    1.6875	-5.885E+03	 8.934E+03	-3.392E+04	-8.344E+03	-2.837E+03	 2.040E+04	 0.000E+00	 1.599E+08	 7.422E+08
    1.7000	-5.233E+03	 8.164E+03	-3.420E+04	-1.055E+04	-1.903E+03	 2.105E+04	 0.000E+00	 1.597E+08	 7.343E+08
    1.7125	-4.422E+03	 7.267E+03	-3.439E+04	-1.264E+04	-8.903E+02	 2.155E+04	 0.000E+00	 1.583E+08	 7.277E+08
    1.7250	-3.534E+03	 6.310E+03	-3.447E+04	-1.460E+04	 1.766E+02	 2.196E+04	 0.000E+00	 1.560E+08	 7.215E+08
    1.7375	-2.534E+03	 5.459E+03	-3.454E+04	-1.650E+04	 1.340E+03	 2.226E+04	 0.000E+00	 1.530E+08	 7.151E+08
    1.7500	-1.538E+03	 4.704E+03	-3.449E+04	-1.832E+04	 2.610E+03	 2.246E+04	 0.000E+00	 1.495E+08	 7.088E+08
    1.7625	-5.494E+02	 4.024E+03	-3.426E+04	-2.001E+04	 3.974E+03	 2.251E+04	 0.000E+00	 1.455E+08	 7.033E+08
    1.7750	 6.049E+02	 3.223E+03	-3.390E+04	-2.144E+04	 5.412E+03	 2.236E+04	 0.000E+00	 1.414E+08	 6.987E+08
    1.7875	 1.800E+03	 2.207E+03	-3.346E+04	-2.263E+04	 6.969E+03	 2.219E+04	 0.000E+00	 1.371E+08	 6.945E+08
    1.8000	 3.015E+03	 1.207E+03	-3.298E+04	-2.368E+04	 8.604E+03	 2.198E+04	 0.000E+00	 1.327E+08	 6.904E+08
    1.8125	 4.377E+03	 4.079E+02	-3.257E+04	-2.466E+04	 1.030E+04	 2.162E+04	 0.000E+00	 1.281E+08	 6.862E+08
    1.8250	 5.732E+03	-6.978E+01	-3.204E+04	-2.560E+04	 1.203E+04	 2.105E+04	 0.000E+00	 1.233E+08	 6.828E+08
    1.8375	 7.177E+03	-4.856E+02	-3.129E+04	-2.626E+04	 1.369E+04	 2.015E+04	 0.000E+00	 1.185E+08	 6.806E+08
    1.8500	 8.950E+03	-1.102E+03	-3.029E+04	-2.668E+04	 1.521E+04	 1.897E+04	 0.000E+00	 1.139E+08	 6.796E+08
    1.8625	 1.096E+04	-1.965E+03	-2.923E+04	-2.690E+04	 1.669E+04	 1.767E+04	 0.000E+00	 1.095E+08	 6.789E+08
    1.8750	 1.316E+04	-3.083E+03	-2.815E+04	-2.684E+04	 1.805E+04	 1.626E+04	 0.000E+00	 1.055E+08	 6.776E+08
    1.8875	 1.539E+04	-4.445E+03	-2.695E+04	-2.652E+04	 1.929E+04	 1.475E+04	 0.000E+00	 1.019E+08	 6.757E+08
    1.9000	 1.759E+04	-5.792E+03	-2.565E+04	-2.601E+04	 2.047E+04	 1.298E+04	 0.000E+00	 9.894E+07	 6.737E+08
    1.9125	 1.974E+04	-7.148E+03	-2.425E+04	-2.524E+04	 2.153E+04	 1.096E+04	 0.000E+00	 9.669E+07	 6.714E+08
    1.9250	 2.193E+04	-8.417E+03	-2.272E+04	-2.430E+04	 2.242E+04	 8.651E+03	 0.000E+00	 9.519E+07	 6.679E+08
    1.9375	 2.432E+04	-9.653E+03	-2.106E+04	-2.324E+04	 2.311E+04	 6.084E+03	 0.000E+00	 9.435E+07	 6.622E+08
    1.9500	 2.647E+04	-1.107E+04	-1.941E+04	-2.149E+04	 2.355E+04	 3.292E+03	 0.000E+00	 9.404E+07	 6.537E+08
    1.9625	 2.832E+04	-1.237E+04	-1.768E+04	-1.949E+04	 2.388E+04	 3.691E+02	 0.000E+00	 9.418E+07	 6.432E+08
    1.9750	 2.995E+04	-1.341E+04	-1.595E+04	-1.726E+04	 2.410E+04	-2.753E+03	 0.000E+00	 9.474E+07	 6.316E+08
    1.9875	 3.118E+04	-1.415E+04	-1.415E+04	-1.479E+04	 2.421E+04	-6.020E+03	 0.000E+00	 9.567E+07	 6.188E+08
    2.0000	 3.227E+04	-1.476E+04	-1.250E+04	-1.187E+04	 2.416E+04	-9.485E+03	 0.000E+00	 9.681E+07	 6.041E+08
    2.0125	 3.338E+04	-1.518E+04	-1.104E+04	-8.605E+03	 2.395E+04	-1.314E+04	 0.000E+00	 9.806E+07	 5.868E+08
    2.0250	 3.444E+04	-1.539E+04	-9.998E+03	-5.062E+03	 2.376E+04	-1.694E+04	 0.000E+00	 9.937E+07	 5.678E+08
    2.0375	 3.558E+04	-1.534E+04	-9.428E+03	-1.404E+03	 2.366E+04	-2.092E+04	 0.000E+00	 1.008E+08	 5.485E+08
    2.0500	 3.661E+04	-1.516E+04	-8.857E+03	 2.293E+03	 2.341E+04	-2.489E+04	 0.000E+00	 1.023E+08	 5.300E+08
    2.0625	 3.769E+04	-1.503E+04	-8.272E+03	 5.938E+03	 2.297E+04	-2.877E+04	 0.000E+00	 1.039E+08	 5.127E+08
    2.0750	 3.839E+04	-1.485E+04	-7.673E+03	 9.468E+03	 2.238E+04	-3.236E+04	 0.000E+00	 1.051E+08	 4.962E+08
    2.0875	 3.882E+04	-1.452E+04	-7.158E+03	 1.276E+04	 2.174E+04	-3.576E+04	 0.000E+00	 1.058E+08	 4.808E+08
    2.1000	 3.930E+04	-1.408E+04	-6.697E+03	 1.589E+04	 2.093E+04	-3.918E+04	 0.000E+00	 1.058E+08	 4.676E+08
    2.1125	 3.976E+04	-1.354E+04	-6.214E+03	 1.884E+04	 1.996E+04	-4.261E+04	 0.000E+00	 1.048E+08	 4.570E+08
    2.1250	 4.085E+04	-1.300E+04	-5.657E+03	 2.156E+04	 1.869E+04	-4.626E+04	 0.000E+00	 1.026E+08	 4.487E+08
    2.1375	 4.210E+04	-1.264E+04	-4.940E+03	 2.403E+04	 1.719E+04	-4.974E+04	 0.000E+00	 9.904E+07	 4.416E+08
