
Predictions were generated on 05-Dec-2019 at 21:27:27 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.1.0-173-g38fc45a8-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn; HydroDyn; SubDyn

Description from the FAST input file: Oberhalb_40mps

Time      	RootMFlp1 	RootMFlp2 	RootMFlp3 	RootMEdg1 	RootMEdg2 	RootMEdg3 	Wave1Elev 	-ReactMXss	-ReactMYss
    0.3000	 8.583E+02	 1.310E+03	-4.559E+03	-2.757E+03	 1.778E+03	-6.579E+03	 0.000E+00	-2.076E+07	 1.731E+07
    0.3125	-2.643E+03	-2.124E+02	-2.572E+03	 2.933E+02	 3.897E+03	-8.054E+03	 0.000E+00	-1.400E+07	 1.484E+07
    0.3250	 2.309E+03	 2.654E+03	-3.142E+03	-2.391E+03	 2.913E+03	-7.629E+03	 0.000E+00	-6.322E+06	 1.259E+07
    0.3375	 3.684E+02	 1.196E+03	-4.853E+03	-3.413E+03	 1.830E+03	-7.412E+03	 0.000E+00	 8.132E+05	 1.200E+07
    0.3500	-4.135E+03	-1.535E+03	-3.563E+03	 1.908E+01	 3.930E+03	-8.025E+03	 0.000E+00	 6.551E+06	 1.138E+07
    0.3625	 1.482E+03	 1.946E+03	-3.504E+03	-1.956E+03	 3.678E+03	-7.073E+03	 0.000E+00	 1.118E+07	 9.411E+06
    0.3750	 1.148E+02	 1.219E+03	-4.607E+03	-3.931E+03	 1.740E+03	-7.780E+03	 0.000E+00	 1.554E+07	 7.329E+06
    0.3875	-4.984E+03	-2.707E+03	-3.920E+03	-2.198E+02	 3.883E+03	-7.305E+03	 0.000E+00	 1.990E+07	 5.238E+06
    0.4000	 1.003E+03	 1.324E+03	-3.267E+03	-1.889E+03	 4.013E+03	-6.145E+03	 0.000E+00	 2.376E+07	 3.361E+06
    0.4125	-1.125E+02	 1.007E+03	-3.993E+03	-4.092E+03	 1.546E+03	-7.296E+03	 0.000E+00	 2.687E+07	 2.405E+06
    0.4250	-4.656E+03	-1.033E+03	-3.952E+03	 9.081E+01	 2.353E+03	-5.689E+03	 0.000E+00	 2.971E+07	 4.610E+05
    0.4375	-6.371E+02	 2.244E+02	-2.444E+03	-1.505E+03	 3.419E+03	-4.321E+03	 0.000E+00	 3.292E+07	-1.623E+06
    0.4500	-7.103E+02	 4.507E+02	-3.258E+03	-4.672E+03	 2.924E+02	-5.938E+03	 0.000E+00	 3.647E+07	-4.469E+06
    0.4625	-1.535E+03	-9.675E+02	-2.261E+03	-1.927E+03	 2.566E+03	-4.022E+03	 0.000E+00	 3.939E+07	-7.485E+06
    0.4750	-3.734E+02	 7.223E+01	-1.732E+03	-2.229E+03	 2.041E+03	-3.388E+03	 0.000E+00	 4.063E+07	-7.955E+06
    0.4875	-8.106E+02	 1.083E+01	-2.867E+03	-4.121E+03	 2.791E+02	-3.741E+03	 0.000E+00	 3.994E+07	-7.403E+06
    0.5000	-3.062E+02	 2.192E+02	-1.064E+03	-1.755E+03	 1.284E+03	-2.986E+03	 0.000E+00	 3.766E+07	-7.337E+06
    0.5125	 2.555E+01	 2.166E+02	-9.305E+02	-2.626E+03	 6.382E+02	-2.258E+03	 0.000E+00	 3.410E+07	-6.974E+06
    0.5250	-6.557E+02	 4.725E+01	-2.235E+03	-3.359E+03	 3.053E+02	-1.650E+03	 0.000E+00	 2.909E+07	-6.805E+06
    0.5375	 7.437E+02	 1.052E+03	-6.064E+01	-1.364E+03	 4.002E+02	-1.303E+03	 0.000E+00	 2.251E+07	-5.967E+06
    0.5500	 3.988E+02	 5.607E+02	-1.466E+02	-2.316E+03	-7.783E+01	-9.045E+02	 0.000E+00	 1.498E+07	-3.419E+06
    0.5625	-8.163E+01	 7.880E+02	-1.630E+03	-2.316E+03	-1.704E+02	-3.610E+01	 0.000E+00	 7.696E+06	-9.688E+05
    0.5750	 9.426E+02	 1.603E+03	 2.735E+02	-6.259E+02	 5.724E+01	 6.031E+02	 0.000E+00	 1.522E+06	 4.104E+05
    0.5875	 5.449E+02	 1.085E+03	 1.925E+02	-1.164E+03	-2.926E+02	 6.672E+02	 0.000E+00	-3.419E+06	 1.005E+06
    0.6000	 6.037E+02	 1.954E+03	-1.127E+03	-1.498E+03	-6.869E+02	 1.030E+03	 0.000E+00	-7.534E+06	 1.404E+06
    0.6125	 6.110E+02	 1.799E+03	-1.773E+01	 4.252E+02	-1.623E+02	 2.267E+03	 0.000E+00	-1.101E+07	 2.572E+06
    0.6250	 5.540E+02	 1.741E+03	 6.293E+01	 2.516E+02	-6.087E+02	 2.286E+03	 0.000E+00	-1.368E+07	 4.160E+06
    0.6375	 1.185E+03	 2.951E+03	-7.596E+02	-9.044E+02	-1.951E+03	 2.072E+03	 0.000E+00	-1.562E+07	 5.238E+06
    0.6500	 1.320E+02	 2.144E+03	-8.022E+02	 1.556E+03	-6.695E+02	 3.485E+03	 0.000E+00	-1.740E+07	 5.595E+06
    0.6625	 6.097E+02	 2.349E+03	-3.293E+02	 1.246E+03	-1.157E+03	 3.622E+03	 0.000E+00	-1.977E+07	 5.540E+06
    0.6750	 1.416E+03	 3.641E+03	-6.644E+02	-7.902E+02	-2.899E+03	 2.929E+03	 0.000E+00	-2.297E+07	 6.435E+06
    0.6875	-1.015E+01	 2.668E+03	-1.406E+03	 2.414E+03	-1.507E+03	 4.093E+03	 0.000E+00	-2.652E+07	 8.499E+06
    0.7000	 6.797E+02	 2.933E+03	-6.462E+02	 1.621E+03	-2.137E+03	 4.185E+03	 0.000E+00	-2.979E+07	 1.046E+07
    0.7125	 1.246E+03	 3.833E+03	-8.699E+02	-5.020E+02	-3.768E+03	 3.389E+03	 0.000E+00	-3.241E+07	 1.201E+07
    0.7250	 1.328E+02	 3.361E+03	-1.317E+03	 2.863E+03	-2.465E+03	 3.834E+03	 0.000E+00	-3.419E+07	 1.308E+07
    0.7375	 7.163E+02	 3.357E+03	-6.902E+02	 1.419E+03	-3.140E+03	 3.457E+03	 0.000E+00	-3.488E+07	 1.376E+07
    0.7500	 6.017E+02	 3.639E+03	-1.293E+03	 1.754E+00	-4.166E+03	 2.982E+03	 0.000E+00	-3.388E+07	 1.516E+07
    0.7625	 3.467E+02	 3.984E+03	-5.397E+02	 2.780E+03	-3.255E+03	 2.918E+03	 0.000E+00	-3.071E+07	 1.670E+07
    0.7750	 5.747E+02	 3.623E+03	-4.950E+02	 1.224E+03	-4.231E+03	 1.925E+03	 0.000E+00	-2.559E+07	 1.706E+07
    0.7875	-4.130E+01	 3.142E+03	-1.735E+03	 6.903E+02	-4.195E+03	 2.034E+03	 0.000E+00	-1.915E+07	 1.666E+07
    0.8000	 4.394E+02	 4.172E+03	 4.286E+02	 2.606E+03	-3.634E+03	 1.689E+03	 0.000E+00	-1.202E+07	 1.559E+07
    0.8125	 3.280E+02	 3.625E+03	 2.064E+01	 9.860E+02	-4.825E+03	 4.358E+02	 0.000E+00	-4.603E+06	 1.422E+07
    0.8250	-4.308E+02	 2.421E+03	-1.625E+03	 8.769E+02	-4.534E+03	 7.732E+02	 0.000E+00	 2.955E+06	 1.364E+07
    0.8375	 3.200E+02	 3.847E+03	 1.016E+03	 2.819E+03	-3.537E+03	 5.076E+02	 0.000E+00	 1.035E+07	 1.298E+07
    0.8500	 4.130E+02	 3.324E+03	 5.068E+02	 1.034E+03	-4.860E+03	-5.559E+02	 0.000E+00	 1.700E+07	 1.149E+07
    0.8625	-4.763E+02	 1.693E+03	-9.708E+02	 4.300E+02	-4.740E+03	-5.579E+02	 0.000E+00	 2.263E+07	 9.939E+06
    0.8750	 1.204E+02	 2.873E+03	 1.246E+03	 3.134E+03	-2.977E+03	-3.537E+02	 0.000E+00	 2.742E+07	 8.646E+06
    0.8875	 5.314E+02	 2.613E+03	 1.074E+03	 1.039E+03	-4.068E+03	-1.188E+03	 0.000E+00	 3.165E+07	 7.941E+06
    0.9000	-4.178E+02	 1.090E+03	-2.114E+02	-3.172E+02	-4.573E+03	-2.003E+03	 0.000E+00	 3.546E+07	 8.084E+06
    0.9125	-6.456E+01	 1.758E+03	 1.446E+03	 3.338E+03	-2.082E+03	-1.299E+03	 0.000E+00	 3.863E+07	 8.156E+06
    0.9250	 5.850E+02	 1.763E+03	 1.605E+03	 1.043E+03	-2.997E+03	-2.005E+03	 0.000E+00	 4.080E+07	 7.719E+06
    0.9375	-4.684E+02	 4.780E+02	 3.682E+02	-7.512E+02	-4.010E+03	-3.557E+03	 0.000E+00	 4.185E+07	 7.246E+06
    0.9500	-1.550E+02	 7.647E+02	 1.967E+03	 3.114E+03	-1.014E+03	-2.367E+03	 0.000E+00	 4.178E+07	 7.083E+06
    0.9625	 5.976E+02	 9.534E+02	 2.132E+03	 9.857E+02	-1.909E+03	-3.222E+03	 0.000E+00	 4.040E+07	 7.506E+06
    0.9750	-3.963E+02	-2.510E+02	 6.658E+02	-6.807E+02	-2.880E+03	-4.736E+03	 0.000E+00	 3.740E+07	 7.990E+06
    0.9875	-8.589E+01	 2.716E+02	 2.493E+03	 2.649E+03	 1.122E+02	-3.379E+03	 0.000E+00	 3.254E+07	 8.025E+06
    1.0000	 6.775E+02	 3.966E+02	 2.394E+03	 8.617E+02	-8.372E+02	-4.335E+03	 0.000E+00	 2.601E+07	 7.935E+06
    1.0125	-1.418E+02	-8.691E+02	 8.351E+02	-5.604E+02	-1.514E+03	-5.407E+03	 0.000E+00	 1.836E+07	 7.743E+06
    1.0250	 3.341E+02	 4.170E+01	 2.928E+03	 2.273E+03	 1.240E+03	-4.147E+03	 0.000E+00	 1.016E+07	 7.917E+06
    1.0375	 1.048E+03	 3.515E+01	 2.432E+03	 5.960E+02	 2.593E+02	-4.946E+03	 0.000E+00	 1.896E+06	 9.131E+06
    1.0500	 2.744E+02	-1.209E+03	 1.052E+03	-6.439E+02	-7.875E+01	-5.451E+03	 0.000E+00	-6.041E+06	 1.033E+07
    1.0625	 9.843E+02	-3.256E+01	 3.035E+03	 2.068E+03	 2.338E+03	-4.490E+03	 0.000E+00	-1.320E+07	 1.121E+07
    1.0750	 1.615E+03	-1.834E+02	 2.315E+03	 3.261E+02	 1.443E+03	-5.028E+03	 0.000E+00	-1.900E+07	 1.278E+07
    1.0875	 8.797E+02	-1.252E+03	 1.306E+03	-9.466E+02	 1.402E+03	-5.318E+03	 0.000E+00	-2.317E+07	 1.456E+07
    1.1000	 1.636E+03	-1.552E+02	 2.949E+03	 1.932E+03	 3.444E+03	-4.350E+03	 0.000E+00	-2.585E+07	 1.657E+07
    1.1125	 2.098E+03	-2.412E+02	 2.272E+03	 1.750E+02	 2.603E+03	-4.615E+03	 0.000E+00	-2.733E+07	 1.961E+07
    1.1250	 1.691E+03	-1.008E+03	 1.518E+03	-1.127E+03	 2.467E+03	-5.018E+03	 0.000E+00	-2.791E+07	 2.212E+07
    1.1375	 2.048E+03	-2.502E+02	 2.696E+03	 1.905E+03	 4.471E+03	-3.817E+03	 0.000E+00	-2.782E+07	 2.380E+07
    1.1500	 2.451E+03	-1.138E+02	 2.186E+03	 2.993E+02	 3.699E+03	-3.991E+03	 0.000E+00	-2.709E+07	 2.608E+07
    1.1625	 2.515E+03	-5.479E+02	 1.685E+03	-1.151E+03	 3.078E+03	-4.693E+03	 0.000E+00	-2.596E+07	 2.797E+07
    1.1750	 2.275E+03	-2.571E+02	 2.431E+03	 1.846E+03	 5.278E+03	-3.034E+03	 0.000E+00	-2.464E+07	 2.939E+07
    1.1875	 2.801E+03	 1.011E+02	 2.038E+03	 5.665E+02	 4.218E+03	-3.259E+03	 0.000E+00	-2.302E+07	 3.124E+07
    1.2000	 3.195E+03	-1.752E+02	 1.680E+03	-1.128E+03	 3.151E+03	-4.047E+03	 0.000E+00	-2.088E+07	 3.208E+07
    1.2125	 2.491E+03	-1.589E+02	 2.204E+03	 1.688E+03	 5.454E+03	-2.218E+03	 0.000E+00	-1.801E+07	 3.212E+07
    1.2250	 3.001E+03	 2.117E+02	 1.920E+03	 4.607E+02	 4.047E+03	-2.473E+03	 0.000E+00	-1.425E+07	 3.274E+07
    1.2375	 3.406E+03	-9.819E+01	 1.476E+03	-1.262E+03	 2.899E+03	-3.142E+03	 0.000E+00	-9.756E+06	 3.316E+07
    1.2500	 2.799E+03	 6.608E+01	 2.083E+03	 1.393E+03	 4.722E+03	-1.496E+03	 0.000E+00	-4.746E+06	 3.342E+07
    1.2625	 3.099E+03	 1.777E+02	 1.702E+03	-3.666E+01	 3.108E+03	-1.758E+03	 0.000E+00	 6.638E+05	 3.401E+07
    1.2750	 3.088E+03	-3.306E+02	 1.134E+03	-1.491E+03	 2.294E+03	-2.116E+03	 0.000E+00	 6.185E+06	 3.405E+07
    1.2875	 3.037E+03	 2.381E+02	 2.036E+03	 9.337E+02	 3.337E+03	-8.426E+02	 0.000E+00	 1.140E+07	 3.401E+07
    1.3000	 3.004E+03	-4.685E+01	 1.583E+03	-6.412E+02	 1.738E+03	-1.189E+03	 0.000E+00	 1.588E+07	 3.448E+07
    1.3125	 2.547E+03	-7.366E+02	 7.495E+02	-1.776E+03	 1.336E+03	-1.325E+03	 0.000E+00	 1.927E+07	 3.490E+07
    1.3250	 2.951E+03	 2.467E+02	 1.930E+03	 5.766E+02	 1.665E+03	-2.411E+02	 0.000E+00	 2.148E+07	 3.534E+07
    1.3375	 2.541E+03	-2.481E+02	 1.535E+03	-1.032E+03	 2.095E+02	-5.238E+02	 0.000E+00	 2.265E+07	 3.543E+07
    1.3500	 1.979E+03	-1.090E+03	 4.328E+02	-1.982E+03	-1.282E+02	-9.421E+02	 0.000E+00	 2.288E+07	 3.505E+07
    1.3625	 2.439E+03	 1.616E+01	 1.762E+03	 4.783E+02	 1.977E+01	 2.759E+02	 0.000E+00	 2.234E+07	 3.498E+07
    1.3750	 2.076E+03	-4.071E+02	 1.493E+03	-1.000E+03	-1.351E+03	 2.648E+01	 0.000E+00	 2.124E+07	 3.478E+07
    1.3875	 1.527E+03	-1.382E+03	 2.065E+02	-2.115E+03	-2.036E+03	-8.290E+02	 0.000E+00	 1.983E+07	 3.452E+07
    1.4000	 1.646E+03	-2.671E+02	 1.462E+03	 6.290E+02	-1.545E+03	 7.360E+02	 0.000E+00	 1.839E+07	 3.456E+07
    1.4125	 1.642E+03	-4.522E+02	 1.442E+03	-7.658E+02	-2.851E+03	 5.374E+02	 0.000E+00	 1.701E+07	 3.389E+07
    1.4250	 1.177E+03	-1.642E+03	 1.345E+02	-2.374E+03	-3.984E+03	-8.915E+02	 0.000E+00	 1.556E+07	 3.343E+07
    1.4375	 9.833E+02	-5.106E+02	 1.210E+03	 9.464E+02	-2.977E+03	 1.188E+03	 0.000E+00	 1.389E+07	 3.411E+07
    1.4500	 1.436E+03	-4.638E+02	 1.550E+03	-5.703E+02	-4.194E+03	 9.916E+02	 0.000E+00	 1.186E+07	 3.450E+07
    1.4625	 8.846E+02	-1.752E+03	 2.428E+02	-2.700E+03	-5.591E+03	-8.715E+02	 0.000E+00	 9.414E+06	 3.519E+07
    1.4750	 6.882E+02	-6.034E+02	 1.086E+03	 1.428E+03	-4.127E+03	 1.614E+03	 0.000E+00	 6.540E+06	 3.676E+07
    1.4875	 1.549E+03	-4.262E+02	 1.754E+03	-3.817E+02	-5.144E+03	 1.273E+03	 0.000E+00	 3.171E+06	 3.770E+07
    1.5000	 7.742E+02	-1.784E+03	 5.428E+02	-2.786E+03	-6.318E+03	-8.441E+02	 0.000E+00	-6.001E+05	 3.936E+07
    1.5125	 7.376E+02	-4.735E+02	 1.206E+03	 1.979E+03	-4.797E+03	 1.942E+03	 0.000E+00	-4.478E+06	 4.225E+07
    1.5250	 1.744E+03	-2.553E+02	 2.041E+03	-1.065E+02	-5.668E+03	 1.383E+03	 0.000E+00	-8.147E+06	 4.426E+07
    1.5375	 8.753E+02	-1.638E+03	 8.082E+02	-2.421E+03	-6.508E+03	-7.802E+02	 0.000E+00	-1.124E+07	 4.630E+07
    1.5500	 9.483E+02	-6.933E+01	 1.632E+03	 2.587E+03	-4.896E+03	 1.973E+03	 0.000E+00	-1.349E+07	 4.890E+07
    1.5625	 1.845E+03	 3.042E+01	 2.298E+03	 3.613E+02	-5.663E+03	 1.232E+03	 0.000E+00	-1.484E+07	 5.061E+07
    1.5750	 1.060E+03	-1.342E+03	 1.053E+03	-1.581E+03	-6.110E+03	-6.114E+02	 0.000E+00	-1.520E+07	 5.265E+07
    1.5875	 1.223E+03	 5.425E+02	 2.092E+03	 3.104E+03	-4.411E+03	 1.780E+03	 0.000E+00	-1.456E+07	 5.526E+07
    1.6000	 1.922E+03	 3.167E+02	 2.406E+03	 1.027E+03	-5.259E+03	 1.054E+03	 0.000E+00	-1.309E+07	 5.671E+07
    1.6125	 1.360E+03	-9.387E+02	 1.289E+03	-5.099E+02	-5.137E+03	-2.801E+02	 0.000E+00	-1.102E+07	 5.796E+07
    1.6250	 1.499E+03	 1.073E+03	 2.447E+03	 3.538E+03	-3.445E+03	 1.530E+03	 0.000E+00	-8.631E+06	 5.956E+07
    1.6375	 1.969E+03	 5.275E+02	 2.431E+03	 1.623E+03	-4.222E+03	 9.496E+02	 0.000E+00	-6.185E+06	 6.058E+07
    1.6500	 1.724E+03	-4.494E+02	 1.591E+03	 4.073E+02	-3.633E+03	 5.378E+01	 0.000E+00	-3.784E+06	 6.186E+07
    1.6625	 1.772E+03	 1.396E+03	 2.575E+03	 3.933E+03	-2.214E+03	 1.302E+03	 0.000E+00	-1.457E+06	 6.339E+07
    1.6750	 2.051E+03	 6.199E+02	 2.319E+03	 2.053E+03	-2.711E+03	 9.211E+02	 0.000E+00	 7.351E+05	 6.417E+07
    1.6875	 2.037E+03	 6.674E+01	 1.874E+03	 9.889E+02	-1.826E+03	 1.671E+02	 0.000E+00	 2.802E+06	 6.481E+07
    1.7000	 1.971E+03	 1.442E+03	 2.607E+03	 4.059E+03	-8.235E+02	 1.022E+03	 0.000E+00	 4.786E+06	 6.560E+07
    1.7125	 2.043E+03	 6.214E+02	 2.163E+03	 2.252E+03	-1.012E+03	 6.780E+02	 0.000E+00	 6.734E+06	 6.629E+07
    1.7250	 2.245E+03	 4.136E+02	 1.990E+03	 1.261E+03	-1.570E+02	 1.144E+01	 0.000E+00	 8.672E+06	 6.695E+07
    1.7375	 2.062E+03	 1.408E+03	 2.584E+03	 3.799E+03	 5.219E+02	 5.591E+02	 0.000E+00	 1.050E+07	 6.727E+07
    1.7500	 1.902E+03	 5.886E+02	 2.011E+03	 2.177E+03	 4.466E+02	 1.264E+02	 0.000E+00	 1.205E+07	 6.717E+07
    1.7625	 2.284E+03	 4.970E+02	 1.912E+03	 1.291E+03	 1.102E+03	-5.520E+02	 0.000E+00	 1.313E+07	 6.676E+07
    1.7750	 2.055E+03	 1.312E+03	 2.625E+03	 3.224E+03	 1.672E+03	-1.297E+02	 0.000E+00	 1.357E+07	 6.618E+07
    1.7875	 1.836E+03	 4.951E+02	 1.964E+03	 1.823E+03	 1.414E+03	-7.226E+02	 0.000E+00	 1.330E+07	 6.583E+07
    1.8000	 2.213E+03	 3.114E+02	 1.729E+03	 9.259E+02	 1.815E+03	-1.392E+03	 0.000E+00	 1.225E+07	 6.523E+07
    1.8125	 2.086E+03	 1.157E+03	 2.695E+03	 2.500E+03	 2.536E+03	-9.157E+02	 0.000E+00	 1.042E+07	 6.423E+07
    1.8250	 1.886E+03	 4.047E+02	 2.083E+03	 1.104E+03	 1.960E+03	-1.679E+03	 0.000E+00	 7.943E+06	 6.351E+07
    1.8375	 2.086E+03	-9.224E+01	 1.572E+03	 7.814E+01	 2.121E+03	-2.502E+03	 0.000E+00	 5.054E+06	 6.283E+07
    1.8500	 2.158E+03	 8.533E+02	 2.835E+03	 1.717E+03	 3.054E+03	-1.596E+03	 0.000E+00	 2.023E+06	 6.231E+07
    1.8625	 2.036E+03	 2.926E+02	 2.337E+03	 1.080E+02	 2.190E+03	-2.573E+03	 0.000E+00	-8.197E+05	 6.256E+07
    1.8750	 1.875E+03	-6.027E+02	 1.508E+03	-1.130E+03	 2.053E+03	-3.627E+03	 0.000E+00	-3.303E+06	 6.277E+07
    1.8875	 2.237E+03	 4.503E+02	 2.954E+03	 9.808E+02	 3.215E+03	-2.079E+03	 0.000E+00	-5.321E+06	 6.292E+07
    1.9000	 2.212E+03	 1.196E+02	 2.684E+03	-8.469E+02	 2.117E+03	-3.346E+03	 0.000E+00	-6.741E+06	 6.374E+07
    1.9125	 1.599E+03	-1.096E+03	 1.524E+03	-2.291E+03	 1.652E+03	-4.677E+03	 0.000E+00	-7.602E+06	 6.463E+07
    1.9250	 2.214E+03	 3.119E+01	 3.059E+03	 3.894E+02	 3.123E+03	-2.348E+03	 0.000E+00	-7.999E+06	 6.570E+07
    1.9375	 2.361E+03	-5.824E+01	 3.027E+03	-1.471E+03	 1.725E+03	-3.841E+03	 0.000E+00	-7.996E+06	 6.724E+07
    1.9500	 1.422E+03	-1.533E+03	 1.591E+03	-3.141E+03	 9.073E+02	-5.352E+03	 0.000E+00	-7.774E+06	 6.842E+07
    1.9625	 2.076E+03	-2.563E+02	 3.105E+03	 1.025E+02	 2.825E+03	-2.382E+03	 0.000E+00	-7.430E+06	 6.952E+07
    1.9750	 2.466E+03	-1.610E+02	 3.224E+03	-1.627E+03	 1.162E+03	-4.000E+03	 0.000E+00	-6.921E+06	 7.093E+07
    1.9875	 1.352E+03	-1.804E+03	 1.672E+03	-3.477E+03	 6.990E+01	-5.504E+03	 0.000E+00	-6.263E+06	 7.218E+07
    2.0000	 1.895E+03	-3.596E+02	 3.092E+03	 1.970E+02	 2.304E+03	-2.184E+03	 0.000E+00	-5.406E+06	 7.355E+07
    2.0125	 2.533E+03	-2.359E+02	 3.198E+03	-1.392E+03	 4.745E+02	-3.703E+03	 0.000E+00	-4.212E+06	 7.495E+07
    2.0250	 1.328E+03	-1.911E+03	 1.735E+03	-3.346E+03	-6.014E+02	-4.943E+03	 0.000E+00	-2.633E+06	 7.598E+07
    2.0375	 1.782E+03	-3.053E+02	 2.988E+03	 4.620E+02	 1.591E+03	-1.698E+03	 0.000E+00	-6.151E+05	 7.722E+07
    2.0500	 2.449E+03	-3.294E+02	 3.027E+03	-9.747E+02	-2.007E+02	-2.986E+03	 0.000E+00	 1.868E+06	 7.861E+07
    2.0625	 1.277E+03	-1.844E+03	 1.741E+03	-2.799E+03	-9.644E+02	-3.838E+03	 0.000E+00	 4.681E+06	 7.995E+07
    2.0750	 1.768E+03	-1.077E+02	 2.803E+03	 8.725E+02	 6.668E+02	-9.527E+02	 0.000E+00	 7.652E+06	 8.158E+07
    2.0875	 2.210E+03	-3.974E+02	 2.708E+03	-4.110E+02	-8.269E+02	-1.911E+03	 0.000E+00	 1.061E+07	 8.295E+07
    2.1000	 1.220E+03	-1.581E+03	 1.706E+03	-1.871E+03	-1.113E+03	-2.445E+03	 0.000E+00	 1.333E+07	 8.403E+07
    2.1125	 1.728E+03	 2.185E+02	 2.593E+03	 1.459E+03	-3.129E+02	-7.225E+01	 0.000E+00	 1.561E+07	 8.530E+07
    2.1250	 1.907E+03	-3.735E+02	 2.341E+03	 3.560E+02	-1.373E+03	-6.984E+02	 0.000E+00	 1.730E+07	 8.628E+07
    2.1375	 1.269E+03	-1.115E+03	 1.631E+03	-7.425E+02	-1.269E+03	-9.843E+02	 0.000E+00	 1.829E+07	 8.698E+07
