
Predictions were generated on 05-Dec-2019 at 21:18:57 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.1.0-173-g38fc45a8-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn; HydroDyn; SubDyn

Description from the FAST input file: Oberhalb_35mps

Time      	RootMFlp1 	RootMFlp2 	RootMFlp3 	RootMEdg1 	RootMEdg2 	RootMEdg3 	Wave1Elev 	-ReactMXss	-ReactMYss
    0.1500	 2.315E+03	 1.356E+03	 1.618E+03	 4.526E+02	 2.671E+03	-1.037E+03	 0.000E+00	 1.261E+06	 9.061E+06
    0.1625	 2.462E+03	 1.214E+03	 1.715E+03	 4.984E+02	 2.947E+03	-1.119E+03	 0.000E+00	-1.962E+05	 1.030E+07
    0.1750	 2.627E+03	 1.023E+03	 1.780E+03	 5.621E+02	 3.210E+03	-1.224E+03	 0.000E+00	-2.108E+06	 1.133E+07
    0.1875	 2.740E+03	 8.109E+02	 1.800E+03	 6.355E+02	 3.475E+03	-1.327E+03	 0.000E+00	-4.310E+06	 1.205E+07
    0.2000	 2.844E+03	 5.754E+02	 1.757E+03	 7.262E+02	 3.746E+03	-1.448E+03	 0.000E+00	-6.654E+06	 1.237E+07
    0.2125	 2.932E+03	 3.289E+02	 1.674E+03	 8.307E+02	 4.010E+03	-1.582E+03	 0.000E+00	-8.983E+06	 1.226E+07
    0.2250	 2.875E+03	 5.442E+01	 1.560E+03	 9.533E+02	 4.282E+03	-1.672E+03	 0.000E+00	-1.109E+07	 1.176E+07
    0.2375	 2.874E+03	-2.962E+02	 1.405E+03	 1.115E+03	 4.539E+03	-1.791E+03	 0.000E+00	-1.277E+07	 1.096E+07
    0.2500	 2.890E+03	-7.006E+02	 1.198E+03	 1.310E+03	 4.777E+03	-1.910E+03	 0.000E+00	-1.390E+07	 9.901E+06
    0.2625	 2.846E+03	-1.135E+03	 9.616E+02	 1.524E+03	 5.009E+03	-2.003E+03	 0.000E+00	-1.450E+07	 8.600E+06
    0.2750	 2.798E+03	-1.609E+03	 6.983E+02	 1.761E+03	 5.228E+03	-2.092E+03	 0.000E+00	-1.464E+07	 7.150E+06
    0.2875	 2.617E+03	-2.114E+03	 4.122E+02	 2.014E+03	 5.441E+03	-2.110E+03	 0.000E+00	-1.443E+07	 5.689E+06
    0.3000	 2.363E+03	-2.635E+03	 1.127E+02	 2.274E+03	 5.643E+03	-2.093E+03	 0.000E+00	-1.391E+07	 4.344E+06
    0.3125	 2.109E+03	-3.160E+03	-2.049E+02	 2.537E+03	 5.824E+03	-2.078E+03	 0.000E+00	-1.319E+07	 3.149E+06
    0.3250	 1.865E+03	-3.671E+03	-5.198E+02	 2.791E+03	 5.978E+03	-2.075E+03	 0.000E+00	-1.237E+07	 2.035E+06
    0.3375	 1.603E+03	-4.138E+03	-8.587E+02	 3.024E+03	 6.124E+03	-2.085E+03	 0.000E+00	-1.155E+07	 9.397E+05
    0.3500	 1.328E+03	-4.566E+03	-1.252E+03	 3.252E+03	 6.269E+03	-2.108E+03	 0.000E+00	-1.071E+07	-9.467E+04
    0.3625	 1.032E+03	-4.960E+03	-1.675E+03	 3.474E+03	 6.389E+03	-2.130E+03	 0.000E+00	-9.775E+06	-9.994E+05
    0.3750	 6.931E+02	-5.351E+03	-2.074E+03	 3.694E+03	 6.473E+03	-2.138E+03	 0.000E+00	-8.641E+06	-1.787E+06
    0.3875	 4.446E+02	-5.755E+03	-2.456E+03	 3.920E+03	 6.504E+03	-2.183E+03	 0.000E+00	-7.256E+06	-2.545E+06
    0.4000	 2.034E+02	-6.163E+03	-2.786E+03	 4.137E+03	 6.482E+03	-2.216E+03	 0.000E+00	-5.605E+06	-3.334E+06
    0.4125	-4.056E+01	-6.539E+03	-3.035E+03	 4.326E+03	 6.400E+03	-2.229E+03	 0.000E+00	-3.670E+06	-4.066E+06
    0.4250	-2.456E+02	-6.857E+03	-3.271E+03	 4.500E+03	 6.281E+03	-2.237E+03	 0.000E+00	-1.433E+06	-4.517E+06
    0.4375	-5.339E+02	-7.099E+03	-3.501E+03	 4.662E+03	 6.154E+03	-2.198E+03	 0.000E+00	 1.060E+06	-4.484E+06
    0.4500	-8.223E+02	-7.281E+03	-3.705E+03	 4.817E+03	 6.013E+03	-2.143E+03	 0.000E+00	 3.678E+06	-3.907E+06
    0.4625	-1.060E+03	-7.440E+03	-3.916E+03	 4.980E+03	 5.874E+03	-2.081E+03	 0.000E+00	 6.245E+06	-2.877E+06
    0.4750	-1.251E+03	-7.581E+03	-4.108E+03	 5.138E+03	 5.737E+03	-2.005E+03	 0.000E+00	 8.614E+06	-1.494E+06
    0.4875	-1.414E+03	-7.696E+03	-4.290E+03	 5.294E+03	 5.608E+03	-1.908E+03	 0.000E+00	 1.070E+07	 2.310E+05
    0.5000	-1.561E+03	-7.756E+03	-4.451E+03	 5.448E+03	 5.485E+03	-1.808E+03	 0.000E+00	 1.245E+07	 2.361E+06
    0.5125	-1.728E+03	-7.747E+03	-4.467E+03	 5.566E+03	 5.314E+03	-1.680E+03	 0.000E+00	 1.380E+07	 4.889E+06
    0.5250	-1.819E+03	-7.719E+03	-4.411E+03	 5.671E+03	 5.121E+03	-1.566E+03	 0.000E+00	 1.470E+07	 7.608E+06
    0.5375	-1.812E+03	-7.672E+03	-4.323E+03	 5.771E+03	 4.913E+03	-1.477E+03	 0.000E+00	 1.515E+07	 1.027E+07
    0.5500	-1.803E+03	-7.608E+03	-4.140E+03	 5.848E+03	 4.679E+03	-1.370E+03	 0.000E+00	 1.519E+07	 1.275E+07
    0.5625	-1.786E+03	-7.523E+03	-4.103E+03	 5.953E+03	 4.511E+03	-1.271E+03	 0.000E+00	 1.490E+07	 1.504E+07
    0.5750	-1.809E+03	-7.371E+03	-4.144E+03	 6.069E+03	 4.367E+03	-1.162E+03	 0.000E+00	 1.432E+07	 1.728E+07
    0.5875	-1.835E+03	-7.177E+03	-4.142E+03	 6.168E+03	 4.187E+03	-1.043E+03	 0.000E+00	 1.345E+07	 1.942E+07
    0.6000	-1.831E+03	-6.963E+03	-4.106E+03	 6.243E+03	 3.976E+03	-9.252E+02	 0.000E+00	 1.228E+07	 2.120E+07
    0.6125	-1.793E+03	-6.752E+03	-4.032E+03	 6.298E+03	 3.744E+03	-8.129E+02	 0.000E+00	 1.082E+07	 2.237E+07
    0.6250	-1.775E+03	-6.557E+03	-3.896E+03	 6.322E+03	 3.490E+03	-6.749E+02	 0.000E+00	 9.084E+06	 2.297E+07
    0.6375	-1.744E+03	-6.364E+03	-3.759E+03	 6.337E+03	 3.230E+03	-5.345E+02	 0.000E+00	 7.068E+06	 2.324E+07
    0.6500	-1.694E+03	-6.180E+03	-3.664E+03	 6.359E+03	 2.974E+03	-3.944E+02	 0.000E+00	 4.795E+06	 2.343E+07
    0.6625	-1.626E+03	-5.982E+03	-3.566E+03	 6.379E+03	 2.713E+03	-2.667E+02	 0.000E+00	 2.310E+06	 2.354E+07
    0.6750	-1.563E+03	-5.806E+03	-3.400E+03	 6.379E+03	 2.443E+03	-1.290E+02	 0.000E+00	-2.808E+05	 2.339E+07
    0.6875	-1.499E+03	-5.661E+03	-3.219E+03	 6.367E+03	 2.197E+03	 1.333E+01	 0.000E+00	-2.845E+06	 2.286E+07
    0.7000	-1.460E+03	-5.526E+03	-3.046E+03	 6.346E+03	 1.983E+03	 1.645E+02	 0.000E+00	-5.248E+06	 2.205E+07
    0.7125	-1.418E+03	-5.431E+03	-2.839E+03	 6.329E+03	 1.778E+03	 3.147E+02	 0.000E+00	-7.355E+06	 2.121E+07
    0.7250	-1.315E+03	-5.364E+03	-2.689E+03	 6.347E+03	 1.594E+03	 4.344E+02	 0.000E+00	-9.035E+06	 2.040E+07
    0.7375	-1.230E+03	-5.312E+03	-2.540E+03	 6.373E+03	 1.431E+03	 5.570E+02	 0.000E+00	-1.016E+07	 1.947E+07
    0.7500	-1.129E+03	-5.308E+03	-2.354E+03	 6.395E+03	 1.278E+03	 6.811E+02	 0.000E+00	-1.066E+07	 1.819E+07
    0.7625	-1.121E+03	-5.300E+03	-2.178E+03	 6.390E+03	 1.169E+03	 8.487E+02	 0.000E+00	-1.050E+07	 1.647E+07
    0.7750	-1.164E+03	-5.288E+03	-1.943E+03	 6.357E+03	 1.062E+03	 1.039E+03	 0.000E+00	-9.735E+06	 1.448E+07
    0.7875	-1.181E+03	-5.286E+03	-1.690E+03	 6.324E+03	 9.437E+02	 1.219E+03	 0.000E+00	-8.468E+06	 1.246E+07
    0.8000	-1.198E+03	-5.302E+03	-1.450E+03	 6.301E+03	 8.342E+02	 1.395E+03	 0.000E+00	-6.803E+06	 1.049E+07
    0.8125	-1.159E+03	-5.367E+03	-1.199E+03	 6.288E+03	 7.231E+02	 1.546E+03	 0.000E+00	-4.847E+06	 8.520E+06
    0.8250	-1.125E+03	-5.465E+03	-9.814E+02	 6.277E+03	 6.454E+02	 1.688E+03	 0.000E+00	-2.710E+06	 6.502E+06
    0.8375	-1.113E+03	-5.589E+03	-7.920E+02	 6.263E+03	 5.990E+02	 1.821E+03	 0.000E+00	-4.903E+05	 4.587E+06
    0.8500	-1.076E+03	-5.711E+03	-5.912E+02	 6.237E+03	 5.445E+02	 1.921E+03	 0.000E+00	 1.735E+06	 3.039E+06
    0.8625	-1.102E+03	-5.821E+03	-3.523E+02	 6.185E+03	 4.825E+02	 2.026E+03	 0.000E+00	 3.924E+06	 2.013E+06
    0.8750	-1.147E+03	-5.927E+03	-1.040E+02	 6.102E+03	 4.279E+02	 2.117E+03	 0.000E+00	 6.056E+06	 1.397E+06
    0.8875	-1.171E+03	-6.014E+03	 1.025E+02	 6.002E+03	 3.931E+02	 2.163E+03	 0.000E+00	 8.114E+06	 1.030E+06
    0.9000	-1.208E+03	-6.094E+03	 3.293E+02	 5.881E+03	 3.561E+02	 2.181E+03	 0.000E+00	 1.007E+07	 9.030E+05
    0.9125	-1.181E+03	-6.166E+03	 5.561E+02	 5.757E+03	 3.007E+02	 2.143E+03	 0.000E+00	 1.187E+07	 1.085E+06
    0.9250	-1.149E+03	-6.195E+03	 7.412E+02	 5.634E+03	 2.433E+02	 2.071E+03	 0.000E+00	 1.349E+07	 1.616E+06
    0.9375	-1.152E+03	-6.204E+03	 1.086E+03	 5.466E+03	 1.301E+02	 2.005E+03	 0.000E+00	 1.488E+07	 2.365E+06
    0.9500	-1.132E+03	-6.183E+03	 1.443E+03	 5.277E+03	 2.211E+01	 1.919E+03	 0.000E+00	 1.599E+07	 3.031E+06
    0.9625	-1.109E+03	-6.126E+03	 1.776E+03	 5.083E+03	-6.314E+01	 1.819E+03	 0.000E+00	 1.677E+07	 3.527E+06
    0.9750	-1.095E+03	-6.047E+03	 2.178E+03	 4.872E+03	-1.594E+02	 1.726E+03	 0.000E+00	 1.719E+07	 4.017E+06
    0.9875	-1.094E+03	-5.929E+03	 2.367E+03	 4.698E+03	-1.690E+02	 1.639E+03	 0.000E+00	 1.725E+07	 4.671E+06
    1.0000	-1.029E+03	-5.788E+03	 2.472E+03	 4.556E+03	-1.609E+02	 1.528E+03	 0.000E+00	 1.697E+07	 5.561E+06
    1.0125	-8.730E+02	-5.634E+03	 2.622E+03	 4.418E+03	-1.857E+02	 1.386E+03	 0.000E+00	 1.641E+07	 6.517E+06
    1.0250	-6.970E+02	-5.476E+03	 2.830E+03	 4.270E+03	-2.194E+02	 1.237E+03	 0.000E+00	 1.562E+07	 7.261E+06
    1.0375	-4.893E+02	-5.311E+03	 3.075E+03	 4.111E+03	-2.537E+02	 1.073E+03	 0.000E+00	 1.466E+07	 7.698E+06
    1.0500	-3.154E+02	-5.138E+03	 3.311E+03	 3.944E+03	-2.684E+02	 9.287E+02	 0.000E+00	 1.359E+07	 8.016E+06
    1.0625	-1.701E+02	-4.984E+03	 3.545E+03	 3.781E+03	-2.799E+02	 8.112E+02	 0.000E+00	 1.246E+07	 8.442E+06
    1.0750	 2.966E+01	-4.828E+03	 3.730E+03	 3.631E+03	-2.974E+02	 6.799E+02	 0.000E+00	 1.132E+07	 8.957E+06
    1.0875	 2.058E+02	-4.676E+03	 3.937E+03	 3.482E+03	-3.244E+02	 5.510E+02	 0.000E+00	 1.018E+07	 9.359E+06
    1.1000	 3.438E+02	-4.501E+03	 4.204E+03	 3.301E+03	-3.516E+02	 4.216E+02	 0.000E+00	 9.066E+06	 9.455E+06
    1.1125	 4.875E+02	-4.277E+03	 4.458E+03	 3.099E+03	-3.732E+02	 2.784E+02	 0.000E+00	 7.968E+06	 9.261E+06
    1.1250	 6.487E+02	-4.000E+03	 4.643E+03	 2.894E+03	-3.835E+02	 1.190E+02	 0.000E+00	 6.910E+06	 9.000E+06
    1.1375	 8.479E+02	-3.713E+03	 4.799E+03	 2.711E+03	-4.163E+02	-4.972E+01	 0.000E+00	 5.914E+06	 8.813E+06
    1.1500	 1.062E+03	-3.446E+03	 4.938E+03	 2.557E+03	-4.636E+02	-2.174E+02	 0.000E+00	 5.001E+06	 8.537E+06
    1.1625	 1.255E+03	-3.225E+03	 5.069E+03	 2.431E+03	-5.019E+02	-3.719E+02	 0.000E+00	 4.219E+06	 7.862E+06
    1.1750	 1.419E+03	-3.049E+03	 5.224E+03	 2.320E+03	-5.322E+02	-5.093E+02	 0.000E+00	 3.651E+06	 6.664E+06
    1.1875	 1.557E+03	-2.885E+03	 5.362E+03	 2.220E+03	-5.471E+02	-6.279E+02	 0.000E+00	 3.399E+06	 5.130E+06
    1.2000	 1.671E+03	-2.707E+03	 5.459E+03	 2.135E+03	-5.575E+02	-7.247E+02	 0.000E+00	 3.545E+06	 3.592E+06
    1.2125	 1.768E+03	-2.525E+03	 5.543E+03	 2.062E+03	-5.751E+02	-7.960E+02	 0.000E+00	 4.136E+06	 2.201E+06
    1.2250	 1.827E+03	-2.352E+03	 5.606E+03	 1.995E+03	-5.768E+02	-8.407E+02	 0.000E+00	 5.176E+06	 8.296E+05
    1.2375	 1.907E+03	-2.205E+03	 5.696E+03	 1.939E+03	-5.809E+02	-8.909E+02	 0.000E+00	 6.649E+06	-6.633E+05
    1.2500	 2.023E+03	-2.081E+03	 5.798E+03	 1.903E+03	-5.909E+02	-9.536E+02	 0.000E+00	 8.511E+06	-2.156E+06
    1.2625	 2.128E+03	-1.954E+03	 5.872E+03	 1.889E+03	-5.959E+02	-1.006E+03	 0.000E+00	 1.067E+07	-3.310E+06
    1.2750	 2.206E+03	-1.841E+03	 5.895E+03	 1.907E+03	-5.903E+02	-1.031E+03	 0.000E+00	 1.301E+07	-3.890E+06
    1.2875	 2.203E+03	-1.754E+03	 5.912E+03	 1.944E+03	-5.707E+02	-1.014E+03	 0.000E+00	 1.536E+07	-3.986E+06
    1.3000	 2.116E+03	-1.707E+03	 5.978E+03	 1.992E+03	-5.423E+02	-9.672E+02	 0.000E+00	 1.761E+07	-3.912E+06
    1.3125	 2.009E+03	-1.706E+03	 6.076E+03	 2.062E+03	-5.128E+02	-9.237E+02	 0.000E+00	 1.969E+07	-3.844E+06
    1.3250	 1.927E+03	-1.729E+03	 6.165E+03	 2.157E+03	-4.979E+02	-8.949E+02	 0.000E+00	 2.155E+07	-3.596E+06
    1.3375	 1.857E+03	-1.752E+03	 6.209E+03	 2.267E+03	-4.998E+02	-8.621E+02	 0.000E+00	 2.314E+07	-2.856E+06
    1.3500	 1.768E+03	-1.760E+03	 6.229E+03	 2.373E+03	-5.192E+02	-8.127E+02	 0.000E+00	 2.442E+07	-1.601E+06
    1.3625	 1.655E+03	-1.754E+03	 6.258E+03	 2.464E+03	-5.511E+02	-7.583E+02	 0.000E+00	 2.540E+07	-1.797E+05
    1.3750	 1.509E+03	-1.731E+03	 6.325E+03	 2.535E+03	-5.933E+02	-7.116E+02	 0.000E+00	 2.608E+07	 1.041E+06
    1.3875	 1.349E+03	-1.704E+03	 6.397E+03	 2.592E+03	-6.329E+02	-6.705E+02	 0.000E+00	 2.649E+07	 2.045E+06
    1.4000	 1.206E+03	-1.692E+03	 6.423E+03	 2.659E+03	-6.780E+02	-6.291E+02	 0.000E+00	 2.664E+07	 3.160E+06
    1.4125	 1.086E+03	-1.718E+03	 6.431E+03	 2.743E+03	-7.533E+02	-5.668E+02	 0.000E+00	 2.652E+07	 4.662E+06
    1.4250	 1.021E+03	-1.771E+03	 6.416E+03	 2.841E+03	-8.548E+02	-4.994E+02	 0.000E+00	 2.612E+07	 6.426E+06
    1.4375	 9.822E+02	-1.842E+03	 6.451E+03	 2.945E+03	-9.893E+02	-4.357E+02	 0.000E+00	 2.546E+07	 8.092E+06
    1.4500	 9.274E+02	-1.947E+03	 6.571E+03	 3.047E+03	-1.142E+03	-3.623E+02	 0.000E+00	 2.458E+07	 9.454E+06
    1.4625	 8.310E+02	-2.060E+03	 6.702E+03	 3.142E+03	-1.280E+03	-2.645E+02	 0.000E+00	 2.349E+07	 1.066E+07
    1.4750	 6.775E+02	-2.165E+03	 6.835E+03	 3.232E+03	-1.413E+03	-1.269E+02	 0.000E+00	 2.225E+07	 1.202E+07
    1.4875	 5.019E+02	-2.264E+03	 6.939E+03	 3.313E+03	-1.539E+03	 4.795E+01	 0.000E+00	 2.090E+07	 1.363E+07
    1.5000	 3.387E+02	-2.325E+03	 6.964E+03	 3.387E+03	-1.637E+03	 2.241E+02	 0.000E+00	 1.952E+07	 1.527E+07
    1.5125	 1.937E+02	-2.360E+03	 6.985E+03	 3.451E+03	-1.735E+03	 3.844E+02	 0.000E+00	 1.821E+07	 1.666E+07
    1.5250	 6.598E+01	-2.388E+03	 7.026E+03	 3.505E+03	-1.846E+03	 5.306E+02	 0.000E+00	 1.703E+07	 1.774E+07
    1.5375	-3.793E+01	-2.433E+03	 7.064E+03	 3.566E+03	-1.979E+03	 6.755E+02	 0.000E+00	 1.602E+07	 1.864E+07
    1.5500	-1.223E+02	-2.482E+03	 7.068E+03	 3.632E+03	-2.134E+03	 8.287E+02	 0.000E+00	 1.521E+07	 1.947E+07
    1.5625	-2.033E+02	-2.512E+03	 7.037E+03	 3.686E+03	-2.299E+03	 9.903E+02	 0.000E+00	 1.460E+07	 2.015E+07
    1.5750	-2.802E+02	-2.502E+03	 6.996E+03	 3.712E+03	-2.467E+03	 1.145E+03	 0.000E+00	 1.422E+07	 2.046E+07
    1.5875	-3.537E+02	-2.439E+03	 6.967E+03	 3.697E+03	-2.635E+03	 1.283E+03	 0.000E+00	 1.406E+07	 2.025E+07
    1.6000	-4.180E+02	-2.358E+03	 6.912E+03	 3.664E+03	-2.794E+03	 1.415E+03	 0.000E+00	 1.411E+07	 1.966E+07
    1.6125	-4.644E+02	-2.274E+03	 6.813E+03	 3.624E+03	-2.950E+03	 1.556E+03	 0.000E+00	 1.435E+07	 1.899E+07
    1.6250	-4.833E+02	-2.192E+03	 6.689E+03	 3.571E+03	-3.111E+03	 1.708E+03	 0.000E+00	 1.479E+07	 1.842E+07
    1.6375	-4.720E+02	-2.121E+03	 6.569E+03	 3.508E+03	-3.277E+03	 1.861E+03	 0.000E+00	 1.548E+07	 1.793E+07
    1.6500	-4.488E+02	-2.068E+03	 6.449E+03	 3.444E+03	-3.432E+03	 2.010E+03	 0.000E+00	 1.645E+07	 1.739E+07
    1.6625	-4.265E+02	-2.011E+03	 6.316E+03	 3.376E+03	-3.566E+03	 2.152E+03	 0.000E+00	 1.771E+07	 1.685E+07
    1.6750	-4.305E+02	-1.946E+03	 6.128E+03	 3.304E+03	-3.656E+03	 2.299E+03	 0.000E+00	 1.925E+07	 1.653E+07
    1.6875	-4.824E+02	-1.865E+03	 5.892E+03	 3.227E+03	-3.709E+03	 2.462E+03	 0.000E+00	 2.107E+07	 1.666E+07
    1.7000	-5.556E+02	-1.773E+03	 5.723E+03	 3.124E+03	-3.774E+03	 2.634E+03	 0.000E+00	 2.314E+07	 1.724E+07
    1.7125	-6.037E+02	-1.682E+03	 5.598E+03	 3.010E+03	-3.845E+03	 2.790E+03	 0.000E+00	 2.540E+07	 1.808E+07
    1.7250	-6.186E+02	-1.584E+03	 5.477E+03	 2.906E+03	-3.916E+03	 2.921E+03	 0.000E+00	 2.775E+07	 1.905E+07
    1.7375	-5.920E+02	-1.495E+03	 5.336E+03	 2.808E+03	-3.974E+03	 3.035E+03	 0.000E+00	 3.006E+07	 2.025E+07
    1.7500	-5.550E+02	-1.412E+03	 5.088E+03	 2.727E+03	-3.981E+03	 3.148E+03	 0.000E+00	 3.222E+07	 2.181E+07
    1.7625	-5.513E+02	-1.329E+03	 4.825E+03	 2.647E+03	-3.967E+03	 3.276E+03	 0.000E+00	 3.413E+07	 2.372E+07
    1.7750	-5.758E+02	-1.250E+03	 4.586E+03	 2.563E+03	-3.945E+03	 3.408E+03	 0.000E+00	 3.572E+07	 2.571E+07
    1.7875	-6.289E+02	-1.197E+03	 4.363E+03	 2.494E+03	-3.913E+03	 3.537E+03	 0.000E+00	 3.695E+07	 2.753E+07
    1.8000	-6.844E+02	-1.133E+03	 4.206E+03	 2.410E+03	-3.893E+03	 3.650E+03	 0.000E+00	 3.779E+07	 2.922E+07
    1.8125	-7.258E+02	-1.006E+03	 4.063E+03	 2.285E+03	-3.862E+03	 3.738E+03	 0.000E+00	 3.824E+07	 3.101E+07
    1.8250	-7.531E+02	-8.743E+02	 3.914E+03	 2.146E+03	-3.817E+03	 3.815E+03	 0.000E+00	 3.835E+07	 3.307E+07
    1.8375	-7.736E+02	-7.405E+02	 3.787E+03	 2.000E+03	-3.769E+03	 3.882E+03	 0.000E+00	 3.816E+07	 3.535E+07
    1.8500	-7.931E+02	-6.386E+02	 3.654E+03	 1.868E+03	-3.701E+03	 3.936E+03	 0.000E+00	 3.771E+07	 3.767E+07
    1.8625	-8.103E+02	-6.082E+02	 3.511E+03	 1.771E+03	-3.611E+03	 3.981E+03	 0.000E+00	 3.703E+07	 3.996E+07
    1.8750	-8.153E+02	-6.011E+02	 3.393E+03	 1.680E+03	-3.514E+03	 4.012E+03	 0.000E+00	 3.615E+07	 4.232E+07
    1.8875	-8.217E+02	-5.864E+02	 3.282E+03	 1.580E+03	-3.402E+03	 4.039E+03	 0.000E+00	 3.510E+07	 4.483E+07
    1.9000	-8.298E+02	-5.540E+02	 3.169E+03	 1.470E+03	-3.270E+03	 4.059E+03	 0.000E+00	 3.389E+07	 4.739E+07
    1.9125	-8.339E+02	-5.228E+02	 3.071E+03	 1.364E+03	-3.124E+03	 4.067E+03	 0.000E+00	 3.255E+07	 4.972E+07
    1.9250	-8.493E+02	-4.793E+02	 3.029E+03	 1.258E+03	-2.983E+03	 4.063E+03	 0.000E+00	 3.107E+07	 5.161E+07
    1.9375	-8.549E+02	-4.157E+02	 2.956E+03	 1.150E+03	-2.806E+03	 4.041E+03	 0.000E+00	 2.951E+07	 5.304E+07
    1.9500	-8.492E+02	-3.197E+02	 2.828E+03	 1.048E+03	-2.601E+03	 4.010E+03	 0.000E+00	 2.793E+07	 5.412E+07
    1.9625	-8.232E+02	-2.882E+02	 2.711E+03	 9.745E+02	-2.409E+03	 3.993E+03	 0.000E+00	 2.641E+07	 5.489E+07
    1.9750	-7.835E+02	-3.072E+02	 2.600E+03	 9.219E+02	-2.222E+03	 3.988E+03	 0.000E+00	 2.500E+07	 5.527E+07
    1.9875	-7.384E+02	-3.159E+02	 2.530E+03	 8.672E+02	-2.050E+03	 3.974E+03	 0.000E+00	 2.376E+07	 5.515E+07
    2.0000	-7.249E+02	-3.278E+02	 2.507E+03	 8.169E+02	-1.886E+03	 3.961E+03	 0.000E+00	 2.275E+07	 5.451E+07
    2.0125	-7.391E+02	-3.000E+02	 2.458E+03	 7.617E+02	-1.700E+03	 3.940E+03	 0.000E+00	 2.203E+07	 5.351E+07
    2.0250	-7.527E+02	-2.428E+02	 2.395E+03	 6.974E+02	-1.497E+03	 3.904E+03	 0.000E+00	 2.165E+07	 5.239E+07
    2.0375	-7.443E+02	-1.952E+02	 2.335E+03	 6.378E+02	-1.294E+03	 3.855E+03	 0.000E+00	 2.158E+07	 5.132E+07
    2.0500	-7.154E+02	-1.757E+02	 2.311E+03	 5.836E+02	-1.103E+03	 3.792E+03	 0.000E+00	 2.181E+07	 5.037E+07
    2.0625	-7.026E+02	-2.073E+02	 2.311E+03	 5.541E+02	-9.178E+02	 3.734E+03	 0.000E+00	 2.229E+07	 4.953E+07
    2.0750	-7.030E+02	-1.144E+02	 2.264E+03	 4.903E+02	-6.943E+02	 3.635E+03	 0.000E+00	 2.300E+07	 4.882E+07
    2.0875	-7.908E+02	 1.568E+01	 2.276E+03	 4.230E+02	-4.830E+02	 3.548E+03	 0.000E+00	 2.392E+07	 4.826E+07
    2.1000	-8.868E+02	 1.318E+02	 2.321E+03	 3.657E+02	-2.864E+02	 3.459E+03	 0.000E+00	 2.498E+07	 4.790E+07
    2.1125	-9.462E+02	 2.948E+02	 2.352E+03	 3.039E+02	-9.951E+01	 3.348E+03	 0.000E+00	 2.615E+07	 4.778E+07
    2.1250	-9.974E+02	 3.427E+02	 2.417E+03	 2.944E+02	 4.518E+01	 3.262E+03	 0.000E+00	 2.739E+07	 4.787E+07
    2.1375	-1.002E+03	 3.306E+02	 2.402E+03	 3.269E+02	 1.956E+02	 3.171E+03	 0.000E+00	 2.868E+07	 4.812E+07
